lp_a
----------------
line no, output 1
1671, 0.874074
1672, 0.873333
1673, 0.872593
1674, 0.871852
1675, 0.871111
1676, 0.87037
1677, 0.86963
1678, 0.868889
1679, 0.868148
1680, 0.867407
1681, 0.866667
1682, 0.865926
1683, 0.865185
1684, 0.864444
1685, 0.863704
1686, 0.862963
1687, 0.862222
1688, 0.861481
1689, 0.860741
1690, 0.86
1691, 0.859259
1692, 0.858519
1693, 0.857778
1694, 0.857037
1695, 0.856296
1696, 0.855556
1697, 0.854815
1698, 0.854074
1699, 0.853333
1700, 0.852593
1701, 0.851852
1702, 0.851111
1703, 0.85037
1704, 0.84963
1705, 0.848889
1706, 0.848148
1707, 0.847407
1708, 0.846667
1709, 0.845926
1710, 0.845185
1711, 0.844444
1712, 0.843704
1713, 0.842963
1714, 0.842222
1715, 0.841482
1716, 0.840741
1717, 0.84
1718, 0.839259
1719, 0.838519
1720, 0.837778
1721, 0.837037
1722, 0.836296
1723, 0.835556
1724, 0.834815
1725, 0.834074
1726, 0.833333
1727, 0.832593
1728, 0.831852
1729, 0.831111
1730, 0.83037
1731, 0.82963
1732, 0.828889
1733, 0.828148
1734, 0.827407
1735, 0.826667
1736, 0.825926
1737, 0.825185
1738, 0.824444
1739, 0.823704
1740, 0.822963
1741, 0.822222
1742, 0.821481
1743, 0.820741
1744, 0.82
1745, 0.819259
1746, 0.818519
1747, 0.817778
1748, 0.817037
1749, 0.816296
1750, 0.815556
1751, 0.814815
1752, 0.814074
1753, 0.813333
1754, 0.812593
1755, 0.811852
1756, 0.811111
1757, 0.81037
1758, 0.80963
1759, 0.808889
1760, 0.808148
1761, 0.807407
1762, 0.806667
1763, 0.805926
1764, 0.805185
1765, 0.804444
1766, 0.803704
1767, 0.802963
1768, 0.802222
1769, 0.801481
1770, 0.800741
1771, 0.8
1772, 0.799259
1773, 0.798518
1774, 0.797778
1775, 0.797037
1776, 0.796296
1777, 0.795556
1778, 0.794815
1779, 0.794074
1780, 0.793333
1781, 0.792593
1782, 0.791852
1783, 0.791111
1784, 0.79037
1785, 0.78963
1786, 0.788889
1787, 0.788148
1788, 0.787407
1789, 0.786667
1790, 0.785926
1791, 0.785185
1792, 0.784445
1793, 0.783704
1794, 0.782963
1795, 0.782222
1796, 0.781482
1797, 0.780741
1798, 0.78
1799, 0.779259
1800, 0.778518
1801, 0.777778
1802, 0.777037
1803, 0.776296
1804, 0.775556
1805, 0.774815
1806, 0.774074
1807, 0.773333
1808, 0.772593
1809, 0.771852
1810, 0.771111
1811, 0.77037
1812, 0.76963
1813, 0.768889
1814, 0.768148
1815, 0.767407
1816, 0.766667
1817, 0.765926
1818, 0.765185
1819, 0.764444
1820, 0.763704
1821, 0.762963
1822, 0.762222
1823, 0.761482
1824, 0.760741
1825, 0.76
1826, 0.759259
1827, 0.758519
1828, 0.757778
1829, 0.757037
1830, 0.756296
1831, 0.755556
1832, 0.754815
1833, 0.754074
1834, 0.753333
1835, 0.752593
1836, 0.751852
1837, 0.751111
1838, 0.75037
1839, 0.74963
1840, 0.748889
1841, 0.748148
1842, 0.747407
1843, 0.746667
1844, 0.745926
1845, 0.745185
1846, 0.744444
1847, 0.743704
1848, 0.742963
1849, 0.742222
1850, 0.741481
1851, 0.740741
1852, 0.74
1853, 0.739259
1854, 0.738519
1855, 0.737778
1856, 0.737037
1857, 0.736296
1858, 0.735556
1859, 0.734815
1860, 0.734074
1861, 0.733333
1862, 0.732593
1863, 0.731852
1864, 0.731111
1865, 0.73037
1866, 0.72963
1867, 0.728889
1868, 0.728148
1869, 0.727407
1870, 0.726667
1871, 0.725926
1872, 0.725185
1873, 0.724444
1874, 0.723704
1875, 0.722963
1876, 0.722222
1877, 0.721482
1878, 0.720741
1879, 0.72
1880, 0.719259
1881, 0.718518
1882, 0.717778
1883, 0.717037
1884, 0.716296
1885, 0.715555
1886, 0.714815
1887, 0.714074
1888, 0.713333
1889, 0.712593
1890, 0.711852
1891, 0.711111
1892, 0.71037
1893, 0.70963
1894, 0.708889
1895, 0.708148
1896, 0.707407
1897, 0.706667
1898, 0.705926
1899, 0.705185
1900, 0.704444
1901, 0.703704
1902, 0.702963
1903, 0.702222
1904, 0.701482
1905, 0.700741
1906, 0.7
1907, 0.699259
1908, 0.698519
1909, 0.697778
1910, 0.697037
1911, 0.696296
1912, 0.695556
1913, 0.694815
1914, 0.694074
1915, 0.693333
1916, 0.692593
1917, 0.691852
1918, 0.691111
1919, 0.69037
1920, 0.68963
1921, 0.688889
1922, 0.688148
1923, 0.687407
1924, 0.686667
1925, 0.685926
1926, 0.685185
1927, 0.684444
1928, 0.683704
1929, 0.682963
1930, 0.682222
1931, 0.681482
1932, 0.680741
1933, 0.68
1934, 0.679259
1935, 0.678519
1936, 0.677778
1937, 0.677037
1938, 0.676296
1939, 0.675556
1940, 0.674815
1941, 0.674074
1942, 0.673333
1943, 0.672593
1944, 0.671852
1945, 0.671111
1946, 0.67037
1947, 0.66963
1948, 0.668889
1949, 0.668148
1950, 0.667407
1951, 0.666667
1952, 0.665926
1953, 0.665185
1954, 0.664444
1955, 0.663704
1956, 0.662963
1957, 0.662222
1958, 0.661481
1959, 0.660741
1960, 0.66
1961, 0.659259
1962, 0.658518
1963, 0.657778
1964, 0.657037
1965, 0.656296
1966, 0.655556
1967, 0.654815
1968, 0.654074
1969, 0.653333
1970, 0.652593
1971, 0.651852
1972, 0.651111
1973, 0.65037
1974, 0.64963
1975, 0.648889
1976, 0.648148
1977, 0.647407
1978, 0.646667
1979, 0.645926
1980, 0.645185
1981, 0.644444
1982, 0.643704
1983, 0.642963
1984, 0.642222
1985, 0.641481
1986, 0.640741
1987, 0.64
1988, 0.639259
1989, 0.638519
1990, 0.637778
1991, 0.637037
1992, 0.636296
1993, 0.635556
1994, 0.634815
1995, 0.634074
1996, 0.633333
1997, 0.632593
1998, 0.631852
1999, 0.631111
2000, 0.63037
