lp_d
----------------
line no, output 1
1893, -1.00001
1894, -0.999969
1895, -1.00001
1896, -1.00001
1897, -0.999969
1898, -1.00001
1899, -1.00001
1900, -1.00001
1901, -0.999969
1902, -1.00001
1903, -1.00001
1904, -0.999969
1905, -1.00001
1906, -1.00001
1907, -1.00001
1908, -0.999969
1909, -1.00001
1910, -1.00001
1911, -0.999969
1912, -1.00001
1913, -1.00001
1914, -1.00001
1915, -0.999969
1916, -1.00001
1917, -1.00001
1918, -0.999969
1919, -1.00001
1920, -1.00001
1921, -1.00001
1922, -0.999969
1923, -1.00001
1924, -1.00001
1925, -0.999969
1926, -1.00001
1927, -1.00001
1928, -1.00001
1929, -0.999969
1930, -1.00001
1931, -1.00001
1932, -0.999969
1933, -1.00001
1934, -1.00001
1935, -1.00001
1936, -0.999969
1937, -1.00001
1938, -1.00001
1939, -0.999969
1940, -1.00001
1941, -1.00001
1942, -1.00001
1943, -0.999969
1944, -1.00001
1945, -1.00001
1946, -0.999969
1947, -1.00001
1948, -1.00001
1949, -1.00001
1950, -0.999969
1951, -1.00001
1952, -1.00001
1953, -0.999969
1954, -1.00001
1955, -1.00001
1956, -1.00001
1957, -0.999969
1958, -1.00001
1959, -1.00001
1960, -0.999969
1961, -1.00001
1962, -1.00001
1963, -1.00001
1964, -0.999969
1965, -1.00001
1966, -1.00001
1967, -0.999969
1968, -1.00001
1969, -1.00001
1970, -1.00001
1971, -0.999969
1972, -1.00001
1973, -1.00001
1974, -0.999969
1975, -1.00001
1976, -1.00001
1977, -1.00001
1978, -0.999969
1979, -1.00001
1980, -1.00001
1981, -0.999969
1982, -1.00001
1983, -1.00001
1984, -1.00001
1985, -0.999969
1986, -1.00001
1987, -1.00001
1988, -0.999969
1989, -1.00001
1990, -1.00001
1991, -1.00001
1992, -0.999969
1993, -1.00001
1994, -1.00001
1995, -0.999969
1996, -1.00001
1997, -1.00001
1998, -1.00001
1999, -0.999969
2000, -1.00001
