lp_b
----------------
line no, output 1
1664, -1.92856
1665, -1.92856
1666, -1.92859
1667, -1.92856
1668, -1.92859
1669, -1.92856
1670, -1.92859
1671, -1.92856
1672, -1.92856
1673, -1.92859
1674, -1.92856
1675, -1.92859
1676, -1.92856
1677, -1.92859
1678, -1.92856
1679, -1.92856
1680, -1.92859
1681, -1.92856
1682, -1.92859
1683, -1.92856
1684, -1.92859
1685, -1.92856
1686, -1.92856
1687, -1.92859
1688, -1.92856
1689, -1.92859
1690, -1.92856
1691, -1.92859
1692, -1.92856
1693, -1.92856
1694, -1.92859
1695, -1.92856
1696, -1.92859
1697, -1.92856
1698, -1.92859
1699, -1.92856
1700, -1.92856
1701, -1.92859
1702, -1.92856
1703, -1.92859
1704, -1.92856
1705, -1.92859
1706, -1.92856
1707, -1.92856
1708, -1.92859
1709, -1.92856
1710, -1.92859
1711, -1.92856
1712, -1.92859
1713, -1.92856
1714, -1.92856
1715, -1.92859
1716, -1.92856
1717, -1.92859
1718, -1.92856
1719, -1.92859
1720, -1.92856
1721, -1.92856
1722, -1.92859
1723, -1.92856
1724, -1.92859
1725, -1.92856
1726, -1.92859
1727, -1.92856
1728, -1.92856
1729, -1.92859
1730, -1.92856
1731, -1.92859
1732, -1.92856
1733, -1.92859
1734, -1.92856
1735, -1.92856
1736, -1.92859
1737, -1.92856
1738, -1.92859
1739, -1.92856
1740, -1.92859
1741, -1.92856
1742, -1.92856
1743, -1.92859
1744, -1.92856
1745, -1.92859
1746, -1.92856
1747, -1.92859
1748, -1.92856
1749, -1.92859
1750, -1.92853
1751, -1.92859
1752, -1.92859
1753, -1.92859
1754, -1.92853
1755, -1.92859
1756, -1.92859
1757, -1.92853
1758, -1.92859
1759, -1.92859
1760, -1.92859
1761, -1.92853
1762, -1.92859
1763, -1.92859
1764, -1.92853
1765, -1.92859
1766, -1.92859
1767, -1.92859
1768, -1.92853
1769, -1.92859
1770, -1.92859
1771, -1.92853
1772, -1.92859
1773, -1.92859
1774, -1.92859
1775, -1.92853
1776, -1.92859
1777, -1.92859
1778, -1.92853
1779, -1.92859
1780, -1.92859
1781, -1.92859
1782, -1.92853
1783, -1.92859
1784, -1.92859
1785, -1.92853
1786, -1.92859
1787, -1.92859
1788, -1.92859
1789, -1.92853
1790, -1.92859
1791, -1.92859
1792, -1.92853
1793, -1.92859
1794, -1.92859
1795, -1.92859
1796, -1.92853
1797, -1.92859
1798, -1.92859
1799, -1.92853
1800, -1.92859
1801, -1.92859
1802, -1.92859
1803, -1.92853
1804, -1.92859
1805, -1.92859
1806, -1.92853
1807, -1.92859
1808, -1.92859
1809, -1.92859
1810, -1.92853
1811, -1.92859
1812, -1.92859
1813, -1.92853
1814, -1.92859
1815, -1.92859
1816, -1.92859
1817, -1.92853
1818, -1.92859
1819, -1.92859
1820, -1.92853
1821, -1.92859
1822, -1.92859
1823, -1.92859
1824, -1.92853
1825, -1.92859
1826, -1.92859
1827, -1.92853
1828, -1.92859
1829, -1.92859
1830, -1.92859
1831, -1.92853
1832, -1.92859
1833, -1.92859
1834, -1.92853
1835, -1.92859
1836, -1.92859
1837, -1.92859
1838, -1.92853
1839, -1.92859
1840, -1.92859
1841, -1.92853
1842, -1.92859
1843, -1.92859
1844, -1.92859
1845, -1.92853
1846, -1.92859
1847, -1.92859
1848, -1.92853
1849, -1.92859
1850, -1.92859
1851, -1.92859
1852, -1.92853
1853, -1.92859
1854, -1.92859
1855, -1.92853
1856, -1.92859
1857, -1.92859
1858, -1.92859
1859, -1.92853
1860, -1.92859
1861, -1.92859
1862, -1.92853
1863, -1.92859
1864, -1.92859
1865, -1.92859
1866, -1.92853
1867, -1.92859
1868, -1.92859
1869, -1.92853
1870, -1.92859
1871, -1.92859
1872, -1.92859
1873, -1.92853
1874, -1.92859
1875, -1.92859
1876, -1.92853
1877, -1.92859
1878, -1.92859
1879, -1.92859
1880, -1.92853
1881, -1.92859
1882, -1.92859
1883, -1.92853
1884, -1.92859
1885, -1.92859
1886, -1.92859
1887, -1.92853
1888, -1.92859
1889, -1.92859
1890, -1.92853
1891, -1.92859
1892, -1.92859
1893, -1.92859
1894, -1.92853
1895, -1.92859
1896, -1.92859
1897, -1.92853
1898, -1.92859
1899, -1.92859
1900, -1.92859
1901, -1.92853
1902, -1.92859
1903, -1.92859
1904, -1.92853
1905, -1.92859
1906, -1.92859
1907, -1.92859
1908, -1.92853
1909, -1.92859
1910, -1.92859
1911, -1.92853
1912, -1.92859
1913, -1.92859
1914, -1.92859
1915, -1.92853
1916, -1.92859
1917, -1.92859
1918, -1.92853
1919, -1.92859
1920, -1.92859
1921, -1.92859
1922, -1.92853
1923, -1.92859
1924, -1.92859
1925, -1.92853
1926, -1.92859
1927, -1.92859
1928, -1.92859
1929, -1.92853
1930, -1.92859
1931, -1.92859
1932, -1.92853
1933, -1.92859
1934, -1.92859
1935, -1.92859
1936, -1.92853
1937, -1.92859
1938, -1.92859
1939, -1.92853
1940, -1.92859
1941, -1.92859
1942, -1.92859
1943, -1.92853
1944, -1.92859
1945, -1.92859
1946, -1.92853
1947, -1.92859
1948, -1.92859
1949, -1.92859
1950, -1.92853
1951, -1.92859
1952, -1.92859
1953, -1.92853
1954, -1.92859
1955, -1.92859
1956, -1.92859
1957, -1.92853
1958, -1.92859
1959, -1.92859
1960, -1.92853
1961, -1.92859
1962, -1.92859
1963, -1.92859
1964, -1.92853
1965, -1.92859
1966, -1.92859
1967, -1.92853
1968, -1.92859
1969, -1.92859
1970, -1.92859
1971, -1.92853
1972, -1.92859
1973, -1.92859
1974, -1.92853
1975, -1.92859
1976, -1.92859
1977, -1.92859
1978, -1.92853
1979, -1.92859
1980, -1.92859
1981, -1.92853
1982, -1.92859
1983, -1.92859
1984, -1.92859
1985, -1.92853
1986, -1.92859
1987, -1.92859
1988, -1.92853
1989, -1.92859
1990, -1.92859
1991, -1.92859
1992, -1.92853
1993, -1.92859
1994, -1.92859
1995, -1.92853
1996, -1.92859
1997, -1.92859
1998, -1.92859
1999, -1.92853
2000, -1.92859
